run_id,run_plan_sha256,profile_id,profile_sha256,admission_id,admitted,provider,requested_model,model_revision,model_base_url,harness_id,harness_version,harness_config,prompt_id,prompt_sha256,runtime_kind,runtime_implementation,runtime_version,tools,memory_mode,memory_implementation,reasoning_condition_id,reasoning_effort,reasoning_token_budget,rationale_visibility,temperature,top_p,seed,max_output_tokens,max_logical_actions,timeout_seconds,max_cost_usd,max_action_attempts,retryable_conditions,retry_session_mode,sdk_retries
runplan_84ae9ef2753be4f2,84ae9ef2753be4f279359c3019b283f42080f4ce88fd0d745a9234a54537fd14,housing_glm_53_flash_parasail_landlord_v22,544ec2a8034b5f2c856d6f5818b4f60c1c45ed82dcaae49600174087cdcb109a,admission_5877674e9f6a96b9ace5,true,openrouter,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,https://openrouter.ai/api/v1,minimal_chat,1.0,"{""output_schema_by_action_schema"":{""housing_respond_v1"":{""oneOf"":[{""additionalProperties"":false,""properties"":{""counter_rent"":{""type"":""null""},""decision"":{""const"":""reject_all""},""offer_id"":{""type"":""null""}},""required"":[""decision"",""offer_id"",""counter_rent""]},{""additionalProperties"":false,""properties"":{""counter_rent"":{""type"":""null""},""decision"":{""const"":""accept""},""offer_id"":{""minLength"":1,""type"":""string""}},""required"":[""decision"",""offer_id"",""counter_rent""]},{""additionalProperties"":false,""properties"":{""counter_rent"":{""minimum"":0,""type"":""number""},""decision"":{""const"":""counter""},""offer_id"":{""minLength"":1,""type"":""string""}},""required"":[""decision"",""offer_id"",""counter_rent""]}],""type"":""object""}},""pricing_id"":""openrouter_parasail_2026-09-05_glm_53_flash"",""pricing_sha256"":""054e77afc507e5f458d536d02a987419859612a0438603e2f080d9177b8c8624"",""provider_metadata"":{""canonical_model"":""z-ai/glm-5.3-flash-20260826"",""max_completion_price_per_million"":""0.5"",""max_prompt_price_per_million"":""0.15"",""quantization"":""fp8"",""route_provider"":""Parasail""},""request_seed_base"":97001,""request_seed_source"":""paired_cell_v1"",""retry_after_max_seconds"":60.0,""retry_backoff"":""exponential_jitter_v1"",""retry_base_seconds"":5.0}",housing_landlord_v1,f930f6134bdbdbdfbad2ec4e76fb981fb223a7a72c93151cacde152617f816b3,python,aeread.shared_runner.execution,0.1.0,[],disabled,,fixed_model_opponent_v1,low,,hidden,0.0,1.0,,4096,16,300.0,0.03,10,"[""length"",""rate_limit"",""provider_5xx"",""empty_response"",""timeout""]",restart,0
runplan_84ae9ef2753be4f2,84ae9ef2753be4f279359c3019b283f42080f4ce88fd0d745a9234a54537fd14,housing_glm_53_flash_parasail_tenant_v22,cfbbe4c2e5fd0ec6ee2c504ed2a47fde665b37c856f83971b5df0bcefd50b4bb,admission_3a49b066b96781df7b36,true,openrouter,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,https://openrouter.ai/api/v1,minimal_chat,1.0,"{""output_schema_by_action_schema"":{""housing_commit_v1"":{""oneOf"":[{""additionalProperties"":false,""properties"":{""decision"":{""const"":""pass""},""hold_id"":{""type"":""null""}},""required"":[""decision"",""hold_id""]},{""additionalProperties"":false,""properties"":{""decision"":{""enum"":[""sign"",""walk""]},""hold_id"":{""minLength"":1,""type"":""string""}},""required"":[""decision"",""hold_id""]}],""type"":""object""},""housing_contact_v1"":{""oneOf"":[{""additionalProperties"":false,""properties"":{""decision"":{""const"":""pass""},""listing_id"":{""type"":""null""},""rent"":{""type"":""null""}},""required"":[""decision"",""listing_id"",""rent""]},{""additionalProperties"":false,""properties"":{""decision"":{""const"":""offer""},""listing_id"":{""type"":""integer""},""rent"":{""minimum"":0,""type"":""number""}},""required"":[""decision"",""listing_id"",""rent""]}],""type"":""object""}},""pricing_id"":""openrouter_parasail_2026-09-05_glm_53_flash"",""pricing_sha256"":""054e77afc507e5f458d536d02a987419859612a0438603e2f080d9177b8c8624"",""provider_metadata"":{""canonical_model"":""z-ai/glm-5.3-flash-20260826"",""max_completion_price_per_million"":""0.5"",""max_prompt_price_per_million"":""0.15"",""quantization"":""fp8"",""route_provider"":""Parasail""},""request_seed_base"":87001,""request_seed_source"":""paired_cell_v1"",""retry_after_max_seconds"":60.0,""retry_backoff"":""exponential_jitter_v1"",""retry_base_seconds"":5.0}",housing_tenant_v1,be47c8a212e75eb52a75feef4f67adcf1db7b67c0a94f42d80203e19a575b57f,python,aeread.shared_runner.execution,0.1.0,[],disabled,,model_sensitivity_openrouter_parasail_low_v22,low,,hidden,0.0,1.0,,4096,48,300.0,0.03,10,"[""length"",""rate_limit"",""provider_5xx"",""empty_response"",""timeout""]",restart,0
