campaign_id,cell_key,run_plan_id,run_plan_sha256,model_id,profile_id,profile_sha256,case_slug,inference_seed,provider,requested_model,canonical_model,quantization,access_class,license_id,harness,reasoning_effort,temperature,max_output_tokens,timeout_seconds,sdk_retries,pricing,source_kind,source_sha256
commercial_state_openweight_variance_v1,glm53_flash__payment-release-reconcile__seed_20260902,runplan_bd5b19d397167a60,bd5b19d397167a603aed57d45aa4e0b6ff30cfc92e46bef5d4cd0541c7c4c3c9,glm53_flash,commercial_state_glm53_flash_v1,8d1c59e8378fa30e92a5dba22713f60cafc96a38c27a003955f1b1cfe8c51057,payment-release-reconcile,20260902,DeepInfra,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,fp8,open_source,MIT,minimal_chat/1.0,,0.0,1200,180.0,0,"{""cached_input_per_million"":0.015,""input_per_million"":0.075,""output_per_million"":0.25,""pricing_id"":""openrouter_2026-08-31_glm53_flash_deepinfra""}",sealed_run_plan,bd5b19d397167a603aed57d45aa4e0b6ff30cfc92e46bef5d4cd0541c7c4c3c9
commercial_state_openweight_variance_v1,mistral_small4__payment-release-reconcile__seed_20260902,runplan_148f2631107815f6,148f2631107815f6ebf90f399a58d14a71728a8cec37b465234d947469730e11,mistral_small4,commercial_state_mistral_small4_v1,79a2bd1d73b3b1b55b9174fb64d4f41698439ceb23a5df3457b06b55291d7fa3,payment-release-reconcile,20260902,Mistral,mistralai/mistral-small-2603,mistralai/mistral-small-2603,unknown,open_source,Apache-2.0,minimal_chat/1.0,,0.0,1200,180.0,0,"{""cached_input_per_million"":0.015,""input_per_million"":0.15,""output_per_million"":0.6,""pricing_id"":""openrouter_2026-08-31_mistral_small4_mistral""}",sealed_run_plan,148f2631107815f6ebf90f399a58d14a71728a8cec37b465234d947469730e11
commercial_state_openweight_variance_v1,qwen38_flash__payment-release-reconcile__seed_20260902,runplan_0107fac3a0a626dc,0107fac3a0a626dc99bbbb1f16ea9aaf148d3d5405a87a86c2793749408813de,qwen38_flash,commercial_state_qwen38_flash_v1,e2577e71d1bdcb587802fa4523dd236d88d11a274115451d3af6dcc196a26361,payment-release-reconcile,20260902,Alibaba,qwen/qwen3.8-flash,qwen/qwen3.8-flash-20260826,unknown,open_weight_custom_license,custom,minimal_chat/1.0,,0.0,1200,180.0,0,"{""cached_input_per_million"":0.016,""input_per_million"":0.15,""output_per_million"":0.47,""pricing_id"":""openrouter_2026-08-31_qwen38_flash_alibaba""}",sealed_run_plan,0107fac3a0a626dc99bbbb1f16ea9aaf148d3d5405a87a86c2793749408813de
commercial_state_openweight_variance_v1,minimax_m3__payment-release-reconcile__seed_20260902,runplan_beacc19be517f9a2,beacc19be517f9a2adcf424fab37ffea8b77411b138bde9d6c7a36a89d5ac313,minimax_m3,commercial_state_minimax_m3_v1,57ea5466a37f28fa52a1ff666cde2e9cf8f773e4d4d88595db970851b6aadcf0,payment-release-reconcile,20260902,CoreWeave,minimax/minimax-m3,minimax/minimax-m3-20260531,fp4,open_weight_custom_license,custom,minimal_chat/1.0,,0.0,1200,180.0,0,"{""cached_input_per_million"":0.05,""input_per_million"":0.23,""output_per_million"":0.96,""pricing_id"":""openrouter_2026-08-31_minimax_m3_coreweave""}",sealed_run_plan,beacc19be517f9a2adcf424fab37ffea8b77411b138bde9d6c7a36a89d5ac313
