fact_id,run_id,profile_id,profile_sha256,provider,requested_model,model_revision,harness_id,feature_name,feature_value,evidence_class,source_kind,source_id,source_sha256,reportable
feature_1b4984cbbb3ee68b559e354f,runplan_886beb6a47cb9079,refund_v21_customer_scripted_refund-v21-scripted-customer,eaf6b1ba0dd692a1589a164ae53ef0a1fd8f03b966a975540148d0dbfd50cb2c,scripted,refund-v21-scripted-customer,2.1.0,minimal_chat,cost_complete,true,admission_derived,profile_admission,admission_43221fbbb06e4e2b6b88,886beb6a47cb9079956e73e1993150c454c8971ca67aba5e7108f883501c629b,true
feature_15ffe734f18fab9ccd54638d,runplan_886beb6a47cb9079,refund_v21_customer_scripted_refund-v21-scripted-customer,eaf6b1ba0dd692a1589a164ae53ef0a1fd8f03b966a975540148d0dbfd50cb2c,scripted,refund-v21-scripted-customer,2.1.0,minimal_chat,native_history_preserved,false,admission_derived,profile_admission,admission_43221fbbb06e4e2b6b88,886beb6a47cb9079956e73e1993150c454c8971ca67aba5e7108f883501c629b,true
feature_1b9980e5aefe094b05478a10,runplan_886beb6a47cb9079,refund_v21_customer_scripted_refund-v21-scripted-customer,eaf6b1ba0dd692a1589a164ae53ef0a1fd8f03b966a975540148d0dbfd50cb2c,scripted,refund-v21-scripted-customer,2.1.0,minimal_chat,policy_re_executable,false,admission_derived,profile_admission,admission_43221fbbb06e4e2b6b88,886beb6a47cb9079956e73e1993150c454c8971ca67aba5e7108f883501c629b,true
feature_3cec90b9e8a1259751e59fd4,runplan_886beb6a47cb9079,refund_v21_customer_scripted_refund-v21-scripted-customer,eaf6b1ba0dd692a1589a164ae53ef0a1fd8f03b966a975540148d0dbfd50cb2c,scripted,refund-v21-scripted-customer,2.1.0,minimal_chat,provider_calls_observed,true,admission_derived,profile_admission,admission_43221fbbb06e4e2b6b88,886beb6a47cb9079956e73e1993150c454c8971ca67aba5e7108f883501c629b,true
feature_8743e71f4b41b80203ca726c,runplan_886beb6a47cb9079,refund_v21_customer_scripted_refund-v21-scripted-customer,eaf6b1ba0dd692a1589a164ae53ef0a1fd8f03b966a975540148d0dbfd50cb2c,scripted,refund-v21-scripted-customer,2.1.0,minimal_chat,seed_enforced,false,admission_derived,profile_admission,admission_43221fbbb06e4e2b6b88,886beb6a47cb9079956e73e1993150c454c8971ca67aba5e7108f883501c629b,true
feature_b7aa813943edd9939779f9de,runplan_886beb6a47cb9079,refund_v21_customer_scripted_refund-v21-scripted-customer,eaf6b1ba0dd692a1589a164ae53ef0a1fd8f03b966a975540148d0dbfd50cb2c,scripted,refund-v21-scripted-customer,2.1.0,minimal_chat,state_restorable,false,admission_derived,profile_admission,admission_43221fbbb06e4e2b6b88,886beb6a47cb9079956e73e1993150c454c8971ca67aba5e7108f883501c629b,true
feature_f8f13dd793d2163eb1dcbe7f,runplan_886beb6a47cb9079,refund_v21_customer_scripted_refund-v21-scripted-customer,eaf6b1ba0dd692a1589a164ae53ef0a1fd8f03b966a975540148d0dbfd50cb2c,scripted,refund-v21-scripted-customer,2.1.0,minimal_chat,tool_calls_observed,false,admission_derived,profile_admission,admission_43221fbbb06e4e2b6b88,886beb6a47cb9079956e73e1993150c454c8971ca67aba5e7108f883501c629b,true
feature_87dde759309e0bc038fc5d6b,runplan_886beb6a47cb9079,refund_v21_intake_scripted_refund-v21-scripted-intake,86543129e8d0559a0c5ba69756093bdf607ced333185554ddd5c7f12f9a3f5f9,scripted,refund-v21-scripted-intake,2.1.0,minimal_chat,cost_complete,true,admission_derived,profile_admission,admission_5c7f043d664a41f44239,886beb6a47cb9079956e73e1993150c454c8971ca67aba5e7108f883501c629b,true
feature_7f91acb966581bf297d25318,runplan_886beb6a47cb9079,refund_v21_intake_scripted_refund-v21-scripted-intake,86543129e8d0559a0c5ba69756093bdf607ced333185554ddd5c7f12f9a3f5f9,scripted,refund-v21-scripted-intake,2.1.0,minimal_chat,native_history_preserved,false,admission_derived,profile_admission,admission_5c7f043d664a41f44239,886beb6a47cb9079956e73e1993150c454c8971ca67aba5e7108f883501c629b,true
feature_c2ad5a1912c347740dd5a164,runplan_886beb6a47cb9079,refund_v21_intake_scripted_refund-v21-scripted-intake,86543129e8d0559a0c5ba69756093bdf607ced333185554ddd5c7f12f9a3f5f9,scripted,refund-v21-scripted-intake,2.1.0,minimal_chat,policy_re_executable,false,admission_derived,profile_admission,admission_5c7f043d664a41f44239,886beb6a47cb9079956e73e1993150c454c8971ca67aba5e7108f883501c629b,true
