run_id,run_plan_sha256,profile_id,profile_sha256,admission_id,admitted,provider,requested_model,model_revision,model_base_url,harness_id,harness_version,harness_config,prompt_id,prompt_sha256,runtime_kind,runtime_implementation,runtime_version,tools,memory_mode,memory_implementation,reasoning_condition_id,reasoning_effort,reasoning_token_budget,rationale_visibility,temperature,top_p,seed,max_output_tokens,max_logical_actions,timeout_seconds,max_cost_usd,max_action_attempts,retryable_conditions,retry_session_mode,sdk_retries
runplan_886beb6a47cb9079,886beb6a47cb9079956e73e1993150c454c8971ca67aba5e7108f883501c629b,refund_v21_customer_scripted_refund-v21-scripted-customer,eaf6b1ba0dd692a1589a164ae53ef0a1fd8f03b966a975540148d0dbfd50cb2c,admission_43221fbbb06e4e2b6b88,true,scripted,refund-v21-scripted-customer,2.1.0,,minimal_chat,1.0,"{""output_schema"":{""additionalProperties"":false,""properties"":{""decision"":{""enum"":[""state_request"",""provide_info"",""confirm_resolution""]},""message"":{""type"":""string""},""proposal_id"":{""type"":[""string"",""null""]},""reveal_fields"":{""items"":{""type"":""string""},""type"":""array""}},""required"":[""decision"",""message"",""reveal_fields""],""type"":""object""},""pricing_id"":""refund_v21_scripted_zero_cost"",""pricing_sha256"":""146170ef5d032db7ef7c857a56e87c75f91a84af8867c084b1c74efa02115883""}",refund_v21_customer_prompt,23ed618ef3208e0cb44d721990d7b8a9ce01668ed1d0f3b7d6b2532e74f37073,python,aeread.shared_runner.task.execution,0.1.0,[],disabled,,refund_v21_customer_reasoning_provider_default,,,hidden,0.0,,,512,30,30.0,,2,"[""empty_response"",""length""]",restart,0
runplan_886beb6a47cb9079,886beb6a47cb9079956e73e1993150c454c8971ca67aba5e7108f883501c629b,refund_v21_intake_scripted_refund-v21-scripted-intake,86543129e8d0559a0c5ba69756093bdf607ced333185554ddd5c7f12f9a3f5f9,admission_5c7f043d664a41f44239,true,scripted,refund-v21-scripted-intake,2.1.0,,minimal_chat,1.0,"{""output_schema"":{""additionalProperties"":false,""properties"":{""decision"":{""enum"":[""request_facts""]},""message"":{""type"":""string""},""requested_fields"":{""items"":{""type"":""string""},""type"":""array""}},""required"":[""decision"",""requested_fields""],""type"":""object""},""pricing_id"":""refund_v21_scripted_zero_cost"",""pricing_sha256"":""146170ef5d032db7ef7c857a56e87c75f91a84af8867c084b1c74efa02115883""}",refund_v21_intake_prompt,c728ddd34eed739c25fd8d2b1051b88064684e9f054d127c3ee6d9670c57fbe3,python,aeread.shared_runner.task.execution,0.1.0,[],disabled,,refund_v21_intake_reasoning_provider_default,,,hidden,0.0,,,512,30,30.0,,2,"[""empty_response"",""length""]",restart,0
runplan_886beb6a47cb9079,886beb6a47cb9079956e73e1993150c454c8971ca67aba5e7108f883501c629b,refund_v21_payments_scripted_refund-v21-scripted-payments,26c1d82ea66a5222d7fb2acd6eeee05343d5072e61a856ef938b569fc4b849af,admission_18a3adbd9372a3a40172,true,scripted,refund-v21-scripted-payments,2.1.0,,minimal_chat,1.0,"{""output_schema"":{""additionalProperties"":false,""properties"":{""decision"":{""enum"":[""execute_refund"",""no_mutation""]},""proposal_id"":{""type"":[""string"",""null""]}},""required"":[""decision""],""type"":""object""},""pricing_id"":""refund_v21_scripted_zero_cost"",""pricing_sha256"":""146170ef5d032db7ef7c857a56e87c75f91a84af8867c084b1c74efa02115883""}",refund_v21_payments_prompt,b09515c20a309bf352d860ccb0d7ec61eccf40657baac7790cab67d453688f9f,python,aeread.shared_runner.task.execution,0.1.0,[],disabled,,refund_v21_payments_reasoning_provider_default,,,hidden,0.0,,,256,30,30.0,,2,"[""empty_response"",""length""]",restart,0
runplan_886beb6a47cb9079,886beb6a47cb9079956e73e1993150c454c8971ca67aba5e7108f883501c629b,refund_v21_policy_arena_deepseek-v4-flash-0731,fe4de95459e5dd85e6a18f324cb9f79df579b1e882bdb74d39f74ac9ebc25482,admission_6375f1375e2c8ab8bf75,true,arena,deepseek-v4-flash-0731,deepseek-v4-flash-0731,https://api.preview.arena.ai/v1,minimal_chat,1.0,"{""output_schema"":{""additionalProperties"":false,""properties"":{""amount"":{""type"":""number""},""decision"":{""enum"":[""request_facts"",""approve_direct"",""deny""]},""message"":{""type"":""string""},""method"":{""type"":[""string"",""null""]},""proposal_id"":{""type"":[""string"",""null""]},""requested_fields"":{""items"":{""type"":""string""},""type"":""array""}},""required"":[""decision"",""requested_fields"",""amount"",""method""],""type"":""object""},""pricing_id"":""refund_v21_arena_deepseek-v4-flash-0731"",""pricing_sha256"":""b1ab839407bde967f11c9c7de7e72aaaa6e77f049a7f5bbeb395f0f707058034""}",refund_v21_policy_prompt,2204a2673604fdc3d37d43554716e3f5c72888b9285a75768d471adf77e75bd0,python,aeread.shared_runner.task.execution,0.1.0,[],disabled,,refund_v21_policy_reasoning_provider_default,,,hidden,0.0,,,4096,30,180.0,,2,"[""empty_response"",""length""]",restart,0
