campaign_id,cell_key,run_plan_id,run_plan_sha256,condition,evaluation_block_kind,live_profile_count,model_id,profile_id,inference_seed,provider,requested_model,canonical_model,quantization,access_class,license_id,harness,reasoning_effort,max_output_tokens_per_action,timeout_seconds_per_action,max_action_attempts,sdk_retries,response_cache
datacenter_development_v2_objective_grounding_v3,mistral32_deepinfra__seed_312301,runplan_ff54c3367d027b2c,ff54c3367d027b2c20c3e07ea0b7c522259f012f747a95b1dfd9215a044ab0e5,controlled_exact_package_counterparties,controlled,1,mistral32_deepinfra,datacenter_objective_mistral32_deepinfra_v3,312301,DeepInfra,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct-2506,fp8,open_source,Apache-2.0,minimal_chat/1.0,,1600,180.0,1,0,False
datacenter_development_v2_objective_grounding_v3,mistral32_deepinfra__seed_312302,runplan_beb74e912b2f3f15,beb74e912b2f3f15eb25f709843595019320a035650854f9c3c252dc0e670286,controlled_exact_package_counterparties,controlled,1,mistral32_deepinfra,datacenter_objective_mistral32_deepinfra_v3,312302,DeepInfra,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct-2506,fp8,open_source,Apache-2.0,minimal_chat/1.0,,1600,180.0,1,0,False
datacenter_development_v2_objective_grounding_v3,mistral32_deepinfra__seed_312303,runplan_0d55dcce089d396c,0d55dcce089d396c0fdd295e51754122035dcb1993d51966aa56368d3fc042e0,controlled_exact_package_counterparties,controlled,1,mistral32_deepinfra,datacenter_objective_mistral32_deepinfra_v3,312303,DeepInfra,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct-2506,fp8,open_source,Apache-2.0,minimal_chat/1.0,,1600,180.0,1,0,False
datacenter_development_v2_objective_grounding_v3,qwen3_235b_novita__seed_312301,runplan_a93d30a294d3ab8c,a93d30a294d3ab8c8014abae13174f5fec296620b11501cfc3e5c2456005046c,controlled_exact_package_counterparties,controlled,1,qwen3_235b_novita,datacenter_objective_qwen3_235b_novita_v3,312301,Novita,qwen/qwen3-235b-a22b-2507,qwen/qwen3-235b-a22b-07-25,fp8,open_source,Apache-2.0,minimal_chat/1.0,,1600,180.0,1,0,False
datacenter_development_v2_objective_grounding_v3,qwen3_235b_novita__seed_312302,runplan_acbc6a39f0c902a0,acbc6a39f0c902a08a56658c6456376b0288731300051a2aa298fb719acb32a4,controlled_exact_package_counterparties,controlled,1,qwen3_235b_novita,datacenter_objective_qwen3_235b_novita_v3,312302,Novita,qwen/qwen3-235b-a22b-2507,qwen/qwen3-235b-a22b-07-25,fp8,open_source,Apache-2.0,minimal_chat/1.0,,1600,180.0,1,0,False
datacenter_development_v2_objective_grounding_v3,qwen3_235b_novita__seed_312303,runplan_912ccf23e8e36db2,912ccf23e8e36db25463855b904608ad7d35e15aee567c55436cecd69f806620,controlled_exact_package_counterparties,controlled,1,qwen3_235b_novita,datacenter_objective_qwen3_235b_novita_v3,312303,Novita,qwen/qwen3-235b-a22b-2507,qwen/qwen3-235b-a22b-07-25,fp8,open_source,Apache-2.0,minimal_chat/1.0,,1600,180.0,1,0,False
