campaign_id,cell_key,run_plan_id,run_plan_sha256,condition,evaluation_block_kind,live_profile_count,model_id,profile_id,inference_seed,provider,requested_model,canonical_model,quantization,access_class,license_id,harness,reasoning_effort,max_output_tokens_per_action,timeout_seconds_per_action,max_action_attempts,sdk_retries,response_cache
datacenter_development_v2_objective_grounding_v2,mistral32_deepinfra__seed_312201,runplan_25d2441cbecd1da8,25d2441cbecd1da874d85ddbf32c606c27da808a0fa712414f2690fc2ce3baf8,controlled_exact_package_counterparties,controlled,1,mistral32_deepinfra,datacenter_objective_mistral32_deepinfra_v2,312201,DeepInfra,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct-2506,fp8,open_source,Apache-2.0,minimal_chat/1.0,,1600,180.0,1,0,False
datacenter_development_v2_objective_grounding_v2,mistral32_deepinfra__seed_312202,runplan_c2c7bf8a589408d0,c2c7bf8a589408d007f79330d4c146282352e296de8c16acf2482b9b552df70c,controlled_exact_package_counterparties,controlled,1,mistral32_deepinfra,datacenter_objective_mistral32_deepinfra_v2,312202,DeepInfra,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct-2506,fp8,open_source,Apache-2.0,minimal_chat/1.0,,1600,180.0,1,0,False
datacenter_development_v2_objective_grounding_v2,mistral32_deepinfra__seed_312203,runplan_ab82e00b6a7e8749,ab82e00b6a7e8749318a9590b84a1e61c93366139ea5f74b2467c0d3b2d46ca5,controlled_exact_package_counterparties,controlled,1,mistral32_deepinfra,datacenter_objective_mistral32_deepinfra_v2,312203,DeepInfra,mistralai/mistral-small-3.2-24b-instruct,mistralai/mistral-small-3.2-24b-instruct-2506,fp8,open_source,Apache-2.0,minimal_chat/1.0,,1600,180.0,1,0,False
datacenter_development_v2_objective_grounding_v2,qwen38_alibaba__seed_312201,runplan_71b99a0dfa1eb140,71b99a0dfa1eb140c8c72576d453ad01ef492d6509e0ed64947f6c5aa9536fe8,controlled_exact_package_counterparties,controlled,1,qwen38_alibaba,datacenter_objective_qwen38_alibaba_v2,312201,Alibaba,qwen/qwen3.8-flash,qwen/qwen3.8-flash-20260826,unknown,open_source,Apache-2.0,minimal_chat/1.0,low,1600,180.0,1,0,False
datacenter_development_v2_objective_grounding_v2,qwen38_alibaba__seed_312202,runplan_54be0c6cefd35317,54be0c6cefd35317f0df53c5abba5d5695b0cf9c4eef2a6d986dae306f7c4c44,controlled_exact_package_counterparties,controlled,1,qwen38_alibaba,datacenter_objective_qwen38_alibaba_v2,312202,Alibaba,qwen/qwen3.8-flash,qwen/qwen3.8-flash-20260826,unknown,open_source,Apache-2.0,minimal_chat/1.0,low,1600,180.0,1,0,False
datacenter_development_v2_objective_grounding_v2,qwen38_alibaba__seed_312203,runplan_c7b91b0d8ec5c2f4,c7b91b0d8ec5c2f49d1a781fd89c3bb6da6565c8e641015f39ad002302b46fe6,controlled_exact_package_counterparties,controlled,1,qwen38_alibaba,datacenter_objective_qwen38_alibaba_v2,312203,Alibaba,qwen/qwen3.8-flash,qwen/qwen3.8-flash-20260826,unknown,open_source,Apache-2.0,minimal_chat/1.0,low,1600,180.0,1,0,False
