campaign_id,cell_key,run_plan_id,run_plan_sha256,model_id,profile_id,profile_sha256,case_slug,inference_seed,provider,requested_model,canonical_model,quantization,access_class,license_id,harness,reasoning_effort,temperature,max_output_tokens,timeout_seconds,sdk_retries,pricing,source_kind,source_sha256
commercial_state_openweight_variance_v2,glm53_flash__payment-release-reconcile__seed_20260903,runplan_f87e9c82d86b46f1,f87e9c82d86b46f1b77b8a3e5e5d2ce9f2d27ffb30b2c8c5c11c245dcc8c0e00,glm53_flash,commercial_state_glm53_flash_cloudflare_v2,e4c8987dd5061f3d2bd1514890bb6b77de4cab6a6322aa9f2822538132fd5fc0,payment-release-reconcile,20260903,Cloudflare,z-ai/glm-5.3-flash,z-ai/glm-5.3-flash-20260826,unknown,open_source,MIT,minimal_chat/1.0,,0.0,1200,180.0,0,"{""cached_input_per_million"":0.03,""input_per_million"":0.15,""output_per_million"":0.5,""pricing_id"":""openrouter_2026-09-02_glm53_flash_cloudflare""}",sealed_run_plan,f87e9c82d86b46f1b77b8a3e5e5d2ce9f2d27ffb30b2c8c5c11c245dcc8c0e00
commercial_state_openweight_variance_v2,mistral_small4__payment-release-reconcile__seed_20260903,runplan_d838646802a43926,d838646802a439266fa4319a0da7ec68d16cafa2dbd0ef9ab121010b48b46e14,mistral_small4,commercial_state_mistral_small4_v2,6ffbf7dd54c5aff1d8fbede0570dc568b7ea89d581c4229494bdaee87dab117e,payment-release-reconcile,20260903,Mistral,mistralai/mistral-small-2603,mistralai/mistral-small-2603,unknown,open_source,Apache-2.0,minimal_chat/1.0,,0.0,1200,180.0,0,"{""cached_input_per_million"":0.015,""input_per_million"":0.15,""output_per_million"":0.6,""pricing_id"":""openrouter_2026-09-02_mistral_small4_mistral""}",sealed_run_plan,d838646802a439266fa4319a0da7ec68d16cafa2dbd0ef9ab121010b48b46e14
commercial_state_openweight_variance_v2,qwen38_flash__payment-release-reconcile__seed_20260903,runplan_4d5f96993a3c01bb,4d5f96993a3c01bbd17375568fe29adb514f8b0184377051d93c8fcc6c725d3c,qwen38_flash,commercial_state_qwen38_flash_v2,cd81c515ec2b7e98131b32ebc31c03ce3157a2ccab39b26339791b55a7572f31,payment-release-reconcile,20260903,Alibaba,qwen/qwen3.8-flash,qwen/qwen3.8-flash-20260826,unknown,open_weight_custom_license,custom,minimal_chat/1.0,,0.0,1200,180.0,0,"{""cached_input_per_million"":0.016,""input_per_million"":0.15,""output_per_million"":0.47,""pricing_id"":""openrouter_2026-09-02_qwen38_flash_alibaba""}",sealed_run_plan,4d5f96993a3c01bbd17375568fe29adb514f8b0184377051d93c8fcc6c725d3c
commercial_state_openweight_variance_v2,minimax_m3__payment-release-reconcile__seed_20260903,runplan_3740313ed9309845,3740313ed9309845467e772a0b9b0963e7ffa6d6a199cd8c77f453cbdcdd87d8,minimax_m3,commercial_state_minimax_m3_parasail_v2,dbf3136db878f2c2e9a66338e234a255cc43de4596992999ff87bc38a2d238f5,payment-release-reconcile,20260903,Parasail,minimax/minimax-m3,minimax/minimax-m3-20260531,fp8,open_weight_custom_license,custom,minimal_chat/1.0,,0.0,1200,180.0,0,"{""cached_input_per_million"":0.06,""input_per_million"":0.3,""output_per_million"":1.2,""pricing_id"":""openrouter_2026-09-02_minimax_m3_parasail""}",sealed_run_plan,3740313ed9309845467e772a0b9b0963e7ffa6d6a199cd8c77f453cbdcdd87d8
